orderNumber,orderDate,arrivalDate,email,orderStatus,shipType,shipPrice,total order price,isLate,warehouseID
1541,24/05/2021,6/6/2021,lord5e@odnoklassniki.ru,Refund,Regular,$5 ,$821 ,1,1
1542,11/11/2021,19/11/2021,hhesey66@constantcontact.com,Complete,Regular,$5 ,$322 ,0,7
1543,27/01/2021,7/2/2021,ezanolli3r@over-blog.com,Cancelled,Regular,$5 ,$838 ,1,5
1544,10/3/2022,22/03/2022,rmacklinm@mit.edu,Refund,Regular,$5 ,$587 ,1,5
1545,23/09/2020,30/09/2020,sjaycox6s@google.es,Complete,Regular,$5 ,$324 ,0,5
1546,16/11/2022,25/11/2022,sjaycox6s@google.es,Complete,Regular,$5 ,"$5,761 ",0,1
1547,7/9/2021,10/9/2021,nhilliam6n@ted.com,Complete,Regular,$5 ,"$4,444 ",0,7
1548,1/1/2022,11/1/2022,ecable2k@taobao.com,Complete,Regular,$5 ,$175 ,1,6
1549,21/06/2021,28/06/2021,vsevin53@typepad.com,Complete,Regular,$5 ,$70 ,0,4
1550,13/12/2022,22/12/2022,kardernee@blog.com,Complete,Regular,$5 ,"$1,591 ",0,2
1551,30/11/2021,6/12/2021,gbispo17@washingtonpost.com,Complete,Regular,$5 ,"$1,100 ",0,1
1552,7/1/2021,10/1/2021,lbonnesen6x@scientificamerican.com,Complete,Fast,$10 ,"$3,199 ",0,1
1553,12/1/2022,25/01/2022,bchrstine65@bluehost.com,Cancelled,Regular,$5 ,"$2,480 ",1,2
1554,20/02/2023,24/02/2023,mdopsond@scribd.com,Complete,Regular,$5 ,"$2,121 ",0,7
1555,24/11/2022,25/11/2022,cmeric1p@netvibes.com,Complete,Regular,$5 ,$55 ,0,5
1556,3/11/2020,5/11/2020,jaddy6m@list-manage.com,Complete,Fast,$10 ,$882 ,0,5
1557,11/4/2022,22/04/2022,pderges3z@apache.org,Cancelled,Regular,$5 ,"$1,215 ",1,1
1558,24/05/2022,25/05/2022,dduggon57@geocities.jp,Complete,Fast,$10 ,$455 ,0,7
1559,6/9/2020,10/9/2020,jreichert5a@state.gov,Complete,Regular,$5 ,"$2,844 ",0,1
1560,4/3/2023,5/3/2023,asillitoe1v@ucsd.edu,Complete,Fast,$10 ,$596 ,0,2
1561,20/07/2022,21/07/2022,cmatiashvili1r@senate.gov,Complete,Regular,$5 ,$488 ,0,5
1562,20/12/2021,26/12/2021,acullotey2c@ebay.com,Complete,Regular,$5 ,"$1,576 ",0,1
1563,3/6/2020,17/06/2020,cstammirs6q@google.com.au,Refund,Regular,$5 ,$758 ,1,2
1564,21/05/2020,31/05/2020,etimbridge4s@cyberchimps.com,Complete,Regular,$5 ,"$1,803 ",1,6
1565,24/01/2021,3/2/2021,emiall1x@fema.gov,Complete,Regular,$5 ,"$2,886 ",1,1
1566,22/08/2020,1/9/2020,rmacklinm@mit.edu,Complete,Regular,$5 ,"$5,528 ",1,2
1567,14/06/2021,15/06/2021,ssarjant35@va.gov,Complete,Fast,$10 ,"$2,101 ",0,2
1568,7/6/2022,8/6/2022,mwormell6p@typepad.com,Complete,Regular,$5 ,"$1,872 ",0,3
1569,27/01/2021,10/2/2021,jluxford1c@yahoo.com,Refund,Regular,$5 ,$294 ,1,5
1570,13/12/2020,22/12/2020,sdunnan45@china.com.cn,Complete,Regular,$5 ,$644 ,0,3
1571,7/2/2022,11/2/2022,frevely12@issuu.com,Complete,Regular,$5 ,$98 ,0,2
1572,7/8/2022,16/08/2022,dstickells5b@hugedomains.com,Complete,Regular,$5 ,"$3,596 ",0,6
1573,7/10/2022,11/10/2022,scottam3q@aol.com,Complete,Regular,$5 ,"$1,281 ",0,1
1574,8/1/2023,16/01/2023,fstallybrass4@blogger.com,Complete,Regular,$5 ,"$1,588 ",0,6
1575,8/1/2022,10/1/2022,bartingstall44@live.com,Complete,Fast,$10 ,$416 ,0,6
1576,6/3/2023,15/03/2023,ssimeoni1b@cbslocal.com,Complete,Regular,$5 ,$923 ,0,2
1577,13/04/2021,16/04/2021,jlitherborough54@technorati.com,Complete,Fast,$10 ,$697 ,0,1
1578,18/01/2022,30/01/2022,hleirmonth1q@theglobeandmail.com,Refund,Regular,$5 ,$164 ,1,1
1579,27/01/2022,5/2/2022,rmccuthais1i@sciencedirect.com,Complete,Regular,$5 ,"$1,743 ",0,6
1580,11/4/2022,25/04/2022,wblackah0@ted.com,Refund,Regular,$5 ,$106 ,1,5
1581,12/2/2023,19/02/2023,btatam3g@cpanel.net,Complete,Regular,$5 ,$751 ,0,2
1582,24/03/2021,5/4/2021,jniblo2h@walmart.com,Cancelled,Regular,$5 ,"$1,958 ",1,2
1583,4/12/2020,8/12/2020,etimbridge4s@cyberchimps.com,Complete,Regular,$5 ,$129 ,0,6
1584,8/3/2021,13/03/2021,jlewton1n@goodreads.com,Complete,Regular,$5 ,"$2,211 ",0,7
1585,31/07/2022,5/8/2022,cstammirs6q@google.com.au,Complete,Regular,$5 ,"$2,032 ",0,1
1586,9/11/2021,19/11/2021,edodswell5k@google.fr,Complete,Regular,$5 ,"$1,002 ",1,1
1587,31/05/2021,5/6/2021,ngreasley5@nsw.gov.au,Complete,Regular,$5 ,"$1,967 ",0,2
1588,10/5/2022,22/05/2022,cmellsop5o@dropbox.com,Cancelled,Regular,$5 ,$504 ,1,2
1589,6/1/2021,13/01/2021,cmellsop5o@dropbox.com,Complete,Regular,$5 ,"$1,666 ",0,7
1590,21/08/2020,22/08/2020,jgilbert4c@eepurl.com,Complete,Regular,$5 ,"$1,011 ",0,6
1591,6/2/2021,11/2/2021,jlewton1n@goodreads.com,Complete,Regular,$5 ,"$1,386 ",0,1
1592,13/03/2021,16/03/2021,mgunterg@loc.gov,Complete,Fast,$10 ,"$3,387 ",0,1
1593,11/10/2020,24/10/2020,csawood6u@bbb.org,Refund,Regular,$5 ,"$1,228 ",1,1
1594,15/12/2021,20/12/2021,qbowkerq@scribd.com,Complete,Regular,$5 ,"$2,852 ",0,4
1595,24/07/2021,29/07/2021,efassmann6r@sohu.com,Complete,Regular,$5 ,"$1,087 ",0,7
1596,4/1/2021,17/01/2021,mbelsey3s@flickr.com,Cancelled,Regular,$5 ,"$2,359 ",1,3
1597,28/06/2021,4/7/2021,egauthorpp38@tuttocitta.it,Complete,Regular,$5 ,"$1,167 ",0,4
1598,15/09/2020,16/09/2020,emiall1x@fema.gov,Complete,Regular,$5 ,"$3,090 ",0,2
1599,7/4/2022,12/4/2022,fdechelle58@quantcast.com,Complete,Regular,$5 ,"$3,669 ",0,4
1600,24/10/2022,7/11/2022,nloosmore1f@un.org,Refund,Regular,$5 ,$353 ,1,1
1601,16/02/2022,22/02/2022,btatam3g@cpanel.net,Complete,Regular,$5 ,$519 ,0,1
1602,8/7/2022,14/07/2022,lguilletonz@huffingtonpost.com,Complete,Regular,$5 ,"$2,102 ",0,1
1603,30/05/2020,7/6/2020,csawood6u@bbb.org,Complete,Regular,$5 ,$358 ,0,6
1604,1/8/2020,11/8/2020,mluther6a@privacy.gov.au,Complete,Regular,$5 ,"$1,068 ",1,3
1605,9/8/2022,22/08/2022,gwondraschek2s@delicious.com,Refund,Regular,$5 ,"$2,145 ",1,2
1606,4/4/2022,12/4/2022,lmarcum5g@weather.com,Complete,Regular,$5 ,"$2,258 ",0,7
1607,4/10/2021,13/10/2021,itomaini2g@usa.gov,Complete,Regular,$5 ,$64 ,0,6
1608,21/06/2020,22/06/2020,smacdiarmid1g@pagesperso-orange.fr,Complete,Regular,$5 ,"$4,780 ",0,1
1609,17/04/2022,20/04/2022,fcoldham27@ted.com,Complete,Fast,$10 ,"$3,475 ",0,2
1610,31/07/2022,13/08/2022,dmessitt8@merriam-webster.com,Cancelled,Regular,$5 ,"$3,323 ",1,1
1611,24/07/2022,1/8/2022,ssimeoni1b@cbslocal.com,Complete,Regular,$5 ,$78 ,0,5
1612,26/06/2022,3/7/2022,jgrigolon1z@qq.com,Complete,Regular,$5 ,"$2,114 ",0,3
1613,14/12/2022,25/12/2022,pmackaile2x@telegraph.co.uk,Cancelled,Regular,$5 ,"$2,399 ",1,1
1614,18/08/2022,1/9/2022,jlidgerton4l@omniture.com,Refund,Regular,$5 ,"$2,146 ",1,6
1615,5/12/2021,17/12/2021,jaddy6m@list-manage.com,Refund,Regular,$5 ,"$1,039 ",1,2
1616,25/12/2020,5/1/2021,pbracher56@soup.io,Cancelled,Regular,$5 ,$493 ,1,6
1617,1/7/2020,14/07/2020,lcorringtoni@shareasale.com,Cancelled,Regular,$5 ,$437 ,1,6
1618,3/4/2021,10/4/2021,jgrigolon1z@qq.com,Complete,Regular,$5 ,"$1,904 ",0,6
1619,3/5/2022,7/5/2022,qbowkerq@scribd.com,Complete,Regular,$5 ,"$1,728 ",0,7
1620,3/3/2022,5/3/2022,rmitchenson1a@mysql.com,Complete,Regular,$5 ,"$2,225 ",0,2
1621,24/09/2021,2/10/2021,btatam3g@cpanel.net,Complete,Regular,$5 ,$78 ,0,1
1622,4/6/2022,18/06/2022,jgilbert4c@eepurl.com,Refund,Regular,$5 ,$748 ,1,2
1623,3/5/2021,6/5/2021,wstukings1w@sourceforge.net,Complete,Fast,$10 ,$352 ,0,6
1624,12/1/2022,20/01/2022,jcronkshaw41@arizona.edu,Complete,Regular,$5 ,$146 ,0,6
1625,21/07/2022,24/07/2022,cmeric1p@netvibes.com,Complete,Fast,$10 ,$562 ,0,1
1626,26/02/2022,27/02/2022,aleidecker29@army.mil,Complete,Fast,$10 ,$297 ,0,2
1627,18/11/2020,24/11/2020,smirrleesc@tripod.com,Complete,Regular,$5 ,$309 ,0,1
1628,8/2/2021,20/02/2021,jluxford1c@yahoo.com,Cancelled,Regular,$5 ,"$2,292 ",1,6
1629,29/01/2023,31/01/2023,caneley40@msn.com,Complete,Fast,$10 ,"$1,446 ",0,1
1630,10/6/2020,12/6/2020,bdobney2@deviantart.com,Complete,Regular,$5 ,"$1,411 ",0,1
1631,7/3/2023,21/03/2023,cbirtles4b@salon.com,Refund,Regular,$5 ,$819 ,1,4
1632,17/11/2021,1/12/2021,ekik49@icq.com,Cancelled,Regular,$5 ,"$1,986 ",1,1
1633,17/12/2020,30/12/2020,gphilliphsb@mapy.cz,Refund,Regular,$5 ,"$2,299 ",1,5
1634,23/04/2023,1/5/2023,ekik49@icq.com,Complete,Regular,$5 ,$754 ,0,4
1635,25/01/2023,2/2/2023,atapton5v@dot.gov,Complete,Regular,$5 ,$285 ,0,6
1636,29/08/2021,4/9/2021,dstickells5b@hugedomains.com,Complete,Regular,$5 ,$592 ,0,1
1637,26/02/2021,4/3/2021,whindenburg1m@fc2.com,Complete,Regular,$5 ,$930 ,0,7
1638,23/07/2022,24/07/2022,khedgecock2i@technorati.com,Complete,Fast,$10 ,$966 ,0,7
1639,6/2/2022,8/2/2022,dmessitt8@merriam-webster.com,Complete,Fast,$10 ,$249 ,0,6
1640,29/09/2020,5/10/2020,mwormell6p@typepad.com,Complete,Regular,$5 ,$25 ,0,2
1641,11/4/2022,19/04/2022,aruperto3v@reference.com,Complete,Regular,$5 ,$220 ,0,3
1642,21/05/2021,28/05/2021,mdyball19@ustream.tv,Complete,Regular,$5 ,"$1,388 ",0,3
1643,21/10/2020,30/10/2020,lcaudwell2b@technorati.com,Complete,Regular,$5 ,"$1,851 ",0,6
1644,6/9/2022,8/9/2022,itomaini2g@usa.gov,Complete,Fast,$10 ,$52 ,0,2
1645,30/07/2021,9/8/2021,ksolesbury15@behance.net,Complete,Regular,$5 ,$409 ,1,6
1646,1/5/2022,14/05/2022,bbalcers3j@nymag.com,Cancelled,Regular,$5 ,"$1,371 ",1,3
1647,21/02/2023,4/3/2023,dbentick4x@yale.edu,Refund,Regular,$5 ,$908 ,1,5
1648,18/02/2021,26/02/2021,hdalglish23@cnet.com,Complete,Regular,$5 ,"$1,395 ",0,2
1649,4/3/2023,9/3/2023,ahudless20@wisc.edu,Complete,Regular,$5 ,$945 ,0,1
1650,6/6/2022,15/06/2022,caneley40@msn.com,Complete,Regular,$5 ,"$1,011 ",0,3
1651,15/09/2020,17/09/2020,jlidgerton4l@omniture.com,Complete,Regular,$5 ,$516 ,0,6
1652,27/01/2021,31/01/2021,cburgett55@wufoo.com,Complete,Regular,$5 ,"$1,727 ",0,3
1653,19/11/2020,24/11/2020,umacvain4t@ocn.ne.jp,Complete,Regular,$5 ,"$1,354 ",0,7
1654,24/02/2022,6/3/2022,mdyball19@ustream.tv,Complete,Regular,$5 ,$829 ,1,5
1655,1/2/2021,15/02/2021,gcicci1s@networksolutions.com,Refund,Regular,$5 ,"$2,180 ",1,6
1656,10/2/2022,14/02/2022,stroake1l@biglobe.ne.jp,Complete,Regular,$5 ,"$1,840 ",0,7
1657,3/8/2022,17/08/2022,btatam3g@cpanel.net,Cancelled,Regular,$5 ,$70 ,1,1
1658,14/09/2022,27/09/2022,sdear6v@bizjournals.com,Cancelled,Regular,$5 ,"$2,185 ",1,7
1659,1/6/2022,14/06/2022,jpetrelluzzi43@ezinearticles.com,Refund,Regular,$5 ,"$2,291 ",1,1
1660,26/03/2023,30/03/2023,qbowkerq@scribd.com,Complete,Regular,$5 ,"$3,200 ",0,1
1661,1/5/2021,15/05/2021,gphilliphsb@mapy.cz,Refund,Regular,$5 ,"$1,485 ",1,1
1662,27/10/2020,4/11/2020,wblackah0@ted.com,Complete,Regular,$5 ,"$1,358 ",0,1
1663,3/12/2021,9/12/2021,rmacdougal2j@ft.com,Complete,Regular,$5 ,"$1,978 ",0,2
1664,15/05/2022,23/05/2022,imacduffie3h@goodreads.com,Complete,Regular,$5 ,"$2,052 ",0,7
1665,12/10/2021,21/10/2021,nmccaughen42@columbia.edu,Complete,Regular,$5 ,"$2,034 ",0,1
1666,15/03/2022,21/03/2022,frichford1h@wired.com,Complete,Regular,$5 ,$805 ,0,7
1667,29/09/2022,2/10/2022,bartingstall44@live.com,Complete,Regular,$5 ,"$1,630 ",0,6
1668,22/08/2021,31/08/2021,kmcilory6j@archive.org,Complete,Regular,$5 ,"$2,147 ",0,2
1669,27/08/2022,2/9/2022,ospringer3y@barnesandnoble.com,Complete,Regular,$5 ,"$2,230 ",0,6
1670,22/05/2021,31/05/2021,jsainsl@cnet.com,Complete,Regular,$5 ,$343 ,0,2
1671,29/06/2020,2/7/2020,smallaby31@weibo.com,Complete,Regular,$5 ,$408 ,0,3
1672,31/08/2022,12/9/2022,jpettus5p@independent.co.uk,Refund,Regular,$5 ,$911 ,1,7
1673,5/4/2022,15/04/2022,lmarcum5g@weather.com,Complete,Regular,$5 ,"$1,075 ",1,7
1674,9/3/2022,21/03/2022,agummaryn@hatena.ne.jp,Cancelled,Regular,$5 ,"$1,169 ",1,2
1675,18/07/2020,23/07/2020,brodnight63@ycombinator.com,Complete,Regular,$5 ,$556 ,0,3
1676,17/10/2021,20/10/2021,ssarjant35@va.gov,Complete,Regular,$5 ,$130 ,0,2
1677,27/01/2023,30/01/2023,mdrieu61@godaddy.com,Complete,Regular,$5 ,$759 ,0,2
1678,31/08/2020,6/9/2020,aharmson4j@reverbnation.com,Complete,Regular,$5 ,$417 ,0,1
1679,18/11/2021,25/11/2021,ssimeoni1b@cbslocal.com,Complete,Regular,$5 ,"$1,698 ",0,5
1680,9/2/2022,13/02/2022,lever3f@purevolume.com,Complete,Regular,$5 ,$97 ,0,7
1681,24/02/2021,26/02/2021,dbentick4x@yale.edu,Complete,Fast,$10 ,"$1,896 ",0,7
1682,19/10/2020,26/10/2020,wblackah0@ted.com,Complete,Regular,$5 ,$85 ,0,6
1683,11/11/2021,14/11/2021,bsivills3k@yellowbook.com,Complete,Fast,$10 ,$885 ,0,7
1684,27/08/2022,8/9/2022,emcknish4a@scientificamerican.com,Refund,Regular,$5 ,"$1,742 ",1,2
1685,23/11/2021,1/12/2021,fbalcon2y@state.tx.us,Complete,Regular,$5 ,$61 ,0,1
1686,15/07/2020,27/07/2020,cmellsop5o@dropbox.com,Cancelled,Regular,$5 ,$825 ,1,2
1687,11/10/2020,17/10/2020,ocaulkett5u@ning.com,Complete,Regular,$5 ,"$1,659 ",0,6
1688,17/04/2022,22/04/2022,bcausier46@php.net,Complete,Regular,$5 ,$249 ,0,2
1689,7/1/2023,11/1/2023,jasch2m@myspace.com,Complete,Regular,$5 ,"$2,093 ",0,2
1690,19/07/2021,30/07/2021,rlesser30@geocities.com,Cancelled,Regular,$5 ,$244 ,1,1
1691,16/08/2022,26/08/2022,wperassi6c@live.com,Complete,Regular,$5 ,"$1,014 ",1,7
1692,30/06/2020,3/7/2020,gcrafts60@diigo.com,Complete,Fast,$10 ,"$1,477 ",0,1
1693,25/07/2021,27/07/2021,bkelberman4g@loc.gov,Complete,Fast,$10 ,$204 ,0,6
1694,31/07/2021,14/08/2021,mdrieu61@godaddy.com,Cancelled,Regular,$5 ,"$1,628 ",1,2
1695,1/9/2021,6/9/2021,sjaycox6s@google.es,Complete,Regular,$5 ,"$2,013 ",0,3
1696,21/08/2020,1/9/2020,wpollicatt11@uiuc.edu,Cancelled,Regular,$5 ,"$1,491 ",1,3
1697,18/11/2020,21/11/2020,umacvain4t@ocn.ne.jp,Complete,Regular,$5 ,"$1,821 ",0,2
1698,29/04/2021,12/5/2021,nloosmore1f@un.org,Refund,Regular,$5 ,$971 ,1,2
1699,1/1/2023,14/01/2023,ksitlington3o@cbc.ca,Cancelled,Regular,$5 ,"$4,705 ",1,7
1700,29/09/2021,9/10/2021,lwebbyo@spiegel.de,Complete,Regular,$5 ,"$1,822 ",1,1
1701,22/09/2022,24/09/2022,kvoules4v@unblog.fr,Complete,Fast,$10 ,$108 ,0,2
1702,15/07/2022,29/07/2022,kvoules4v@unblog.fr,Refund,Regular,$5 ,"$1,859 ",1,2
1703,14/06/2022,18/06/2022,ctaplow6h@jigsy.com,Complete,Regular,$5 ,$619 ,0,1
1704,10/10/2022,19/10/2022,vchamley52@nps.gov,Complete,Regular,$5 ,"$4,667 ",0,7
1705,6/10/2022,15/10/2022,tglenister25@wikimedia.org,Complete,Regular,$5 ,$597 ,0,1
1706,2/4/2023,14/04/2023,ghollows4d@walmart.com,Refund,Regular,$5 ,$288 ,1,6
1707,8/1/2021,13/01/2021,ekik49@icq.com,Complete,Regular,$5 ,"$1,828 ",0,7
1708,22/04/2023,1/5/2023,pmackaile2x@telegraph.co.uk,Complete,Regular,$5 ,$56 ,0,7
1709,17/10/2020,21/10/2020,jsainsl@cnet.com,Complete,Regular,$5 ,$596 ,0,1
1710,24/07/2021,7/8/2021,scansfield6b@google.nl,Cancelled,Regular,$5 ,$69 ,1,2
1711,11/6/2021,23/06/2021,wperassi6c@live.com,Refund,Regular,$5 ,"$1,732 ",1,7
1712,14/04/2021,27/04/2021,avanderhoog24@myspace.com,Refund,Regular,$5 ,$185 ,1,1
1713,12/3/2023,23/03/2023,hpotapczuk1e@yandex.ru,Cancelled,Regular,$5 ,"$2,390 ",1,1
1714,2/2/2021,11/2/2021,brodnight63@ycombinator.com,Complete,Regular,$5 ,$895 ,0,7
1715,29/11/2021,13/12/2021,hhesey66@constantcontact.com,Refund,Regular,$5 ,$235 ,1,1
1716,26/10/2021,31/10/2021,dthrustle50@chronoengine.com,Complete,Regular,$5 ,"$3,303 ",0,7
1717,22/08/2020,27/08/2020,astockley2a@theguardian.com,Complete,Regular,$5 ,$733 ,0,5
1718,17/01/2022,22/01/2022,scottam3q@aol.com,Complete,Regular,$5 ,"$5,920 ",0,2
1719,29/07/2021,11/8/2021,hmcvee5c@usgs.gov,Refund,Regular,$5 ,$33 ,1,2
1720,21/01/2023,2/2/2023,bartingstall44@live.com,Cancelled,Regular,$5 ,$162 ,1,7
1721,27/05/2020,2/6/2020,kmcilory6j@archive.org,Complete,Regular,$5 ,$892 ,0,2
1722,27/10/2021,10/11/2021,wperassi6c@live.com,Refund,Regular,$5 ,"$1,606 ",1,6
1723,27/05/2021,5/6/2021,wcaccavari4i@1688.com,Complete,Regular,$5 ,$447 ,0,7
1724,8/8/2021,11/8/2021,cmeric1p@netvibes.com,Complete,Fast,$10 ,"$1,054 ",0,2
1725,8/4/2023,15/04/2023,mluther6a@privacy.gov.au,Complete,Regular,$5 ,$968 ,0,7
1726,29/01/2022,9/2/2022,ksolesbury15@behance.net,Refund,Regular,$5 ,$770 ,1,7
1727,12/12/2022,25/12/2022,mhalley5y@prlog.org,Cancelled,Regular,$5 ,"$3,069 ",1,2
1728,9/5/2022,15/05/2022,pmackaile2x@telegraph.co.uk,Complete,Regular,$5 ,"$4,372 ",0,6
1729,29/12/2022,2/1/2023,tfoch5w@pbs.org,Complete,Regular,$5 ,$279 ,0,4
1730,29/10/2022,1/11/2022,oimm2q@dropbox.com,Complete,Regular,$5 ,"$1,374 ",0,7
1731,21/10/2021,22/10/2021,asillitoe1v@ucsd.edu,Complete,Regular,$5 ,$731 ,0,1
1732,5/10/2021,16/10/2021,gspatoni2e@foxnews.com,Refund,Regular,$5 ,"$2,530 ",1,2
1733,2/6/2022,12/6/2022,jaddy6m@list-manage.com,Complete,Regular,$5 ,"$1,367 ",1,1
1734,3/7/2022,15/07/2022,acullotey2c@ebay.com,Cancelled,Regular,$5 ,$45 ,1,1
1735,6/10/2022,9/10/2022,dduggon57@geocities.jp,Complete,Regular,$5 ,$670 ,0,3
1736,15/09/2020,25/09/2020,etimbridge4s@cyberchimps.com,Complete,Regular,$5 ,"$1,356 ",1,1
1737,5/11/2022,8/11/2022,sjaycox6s@google.es,Complete,Fast,$10 ,$645 ,0,1
1738,5/4/2021,15/04/2021,kkuzma5h@meetup.com,Complete,Regular,$5 ,"$2,366 ",1,6
1739,8/10/2020,12/10/2020,adurnin4p@ed.gov,Complete,Regular,$5 ,"$2,000 ",0,2
1740,25/05/2020,5/6/2020,wstukings1w@sourceforge.net,Refund,Regular,$5 ,$988 ,1,5
1741,6/8/2022,8/8/2022,gdesaur2p@businesswire.com,Complete,Regular,$5 ,$578 ,0,1
1742,3/12/2020,10/12/2020,aclulow3u@usa.gov,Complete,Regular,$5 ,$65 ,0,1
1743,22/06/2021,30/06/2021,hleirmonth1q@theglobeandmail.com,Complete,Regular,$5 ,$702 ,0,2
1744,21/11/2020,1/12/2020,wstukings1w@sourceforge.net,Complete,Regular,$5 ,"$1,251 ",1,1
1745,21/10/2020,27/10/2020,akochl32@pcworld.com,Complete,Regular,$5 ,"$1,331 ",0,4
1746,2/8/2021,9/8/2021,ocaulkett5u@ning.com,Complete,Regular,$5 ,"$1,013 ",0,6
1747,5/10/2022,19/10/2022,ashillito26@marketwatch.com,Refund,Regular,$5 ,$623 ,1,1
1748,28/01/2023,11/2/2023,rbeckingham2l@goodreads.com,Refund,Regular,$5 ,$93 ,1,7
1749,23/03/2023,27/03/2023,wblackah0@ted.com,Complete,Regular,$5 ,"$3,525 ",0,7
1750,27/02/2022,8/3/2022,kstyle33@nbcnews.com,Complete,Regular,$5 ,"$2,726 ",0,1
1751,10/11/2021,13/11/2021,jlewton1n@goodreads.com,Complete,Fast,$10 ,$792 ,0,3
1752,24/06/2022,25/06/2022,lbonnar1@mac.com,Complete,Fast,$10 ,"$1,480 ",0,2
1753,20/05/2020,1/6/2020,ekik49@icq.com,Cancelled,Regular,$5 ,$583 ,1,1
1754,30/06/2022,13/07/2022,ksitlington3o@cbc.ca,Refund,Regular,$5 ,"$1,885 ",1,7
1755,17/02/2022,25/02/2022,kloftie3l@archive.org,Complete,Regular,$5 ,$698 ,0,1
1756,22/06/2022,5/7/2022,cmotion3e@skyrock.com,Refund,Regular,$5 ,$349 ,1,2
1757,14/08/2021,28/08/2021,ryanuk1y@123-reg.co.uk,Refund,Regular,$5 ,$632 ,1,7
1758,3/10/2022,8/10/2022,bcausier46@php.net,Complete,Regular,$5 ,$846 ,0,2
1759,1/10/2021,4/10/2021,lbonnar1@mac.com,Complete,Regular,$5 ,"$3,877 ",0,2
1760,20/01/2023,23/01/2023,ssarjant35@va.gov,Complete,Fast,$10 ,$796 ,0,3
1761,22/10/2022,24/10/2022,wpoltun2f@myspace.com,Complete,Regular,$5 ,$794 ,0,2
1762,5/2/2023,7/2/2023,cstammirs6q@google.com.au,Complete,Regular,$5 ,$771 ,0,7
1763,14/11/2020,23/11/2020,egerrit4n@homestead.com,Complete,Regular,$5 ,$973 ,0,7
1764,24/12/2022,4/1/2023,jlitherborough54@technorati.com,Cancelled,Regular,$5 ,$133 ,1,1
1765,1/4/2023,12/4/2023,dduggon57@geocities.jp,Cancelled,Regular,$5 ,"$2,147 ",1,2
1766,28/11/2020,9/12/2020,asutherley5s@g.co,Refund,Regular,$5 ,$571 ,1,3
1767,16/09/2021,27/09/2021,jsainsl@cnet.com,Cancelled,Regular,$5 ,"$2,048 ",1,1
1768,18/11/2021,30/11/2021,ekik49@icq.com,Cancelled,Regular,$5 ,$36 ,1,5
1769,16/04/2022,30/04/2022,edodswell5k@google.fr,Cancelled,Regular,$5 ,"$2,956 ",1,2
1770,20/01/2023,30/01/2023,nsantorinik@japanpost.jp,Complete,Regular,$5 ,"$1,489 ",1,7
1771,3/11/2021,17/11/2021,abarnsdall3n@wordpress.com,Cancelled,Regular,$5 ,$799 ,1,1
1772,13/11/2022,19/11/2022,astockley2a@theguardian.com,Complete,Regular,$5 ,$561 ,0,2
1773,18/09/2020,27/09/2020,jreichert5a@state.gov,Complete,Regular,$5 ,$342 ,0,7
1774,12/12/2022,17/12/2022,abragger6e@usatoday.com,Complete,Regular,$5 ,$149 ,0,5
1775,17/10/2022,25/10/2022,palelsandrovich3t@mlb.com,Complete,Regular,$5 ,$277 ,0,4
1776,9/5/2022,14/05/2022,rskinner6l@sbwire.com,Complete,Regular,$5 ,$261 ,0,7
1777,17/10/2021,23/10/2021,fstallybrass4@blogger.com,Complete,Regular,$5 ,$664 ,0,2
1778,13/02/2022,19/02/2022,emiall1x@fema.gov,Complete,Regular,$5 ,$789 ,0,2
1779,14/02/2022,26/02/2022,lthandi3@mozilla.org,Refund,Regular,$5 ,"$2,472 ",1,7
1780,7/3/2023,12/3/2023,fjozefowicz4h@hibu.com,Complete,Regular,$5 ,"$1,373 ",0,7
1781,16/10/2021,20/10/2021,tstracey39@blogspot.com,Complete,Regular,$5 ,$630 ,0,2
1782,26/08/2022,29/08/2022,tglenister25@wikimedia.org,Complete,Fast,$10 ,"$2,434 ",0,5
1783,25/07/2022,5/8/2022,mdopsond@scribd.com,Cancelled,Regular,$5 ,$907 ,1,5
1784,3/9/2021,4/9/2021,lbonnesen6x@scientificamerican.com,Complete,Fast,$10 ,"$1,783 ",0,4
1785,31/05/2020,12/6/2020,ahudless20@wisc.edu,Cancelled,Regular,$5 ,$346 ,1,7
1786,6/9/2020,14/09/2020,bmartinho2d@wikia.com,Complete,Regular,$5 ,$92 ,0,2
1787,21/11/2022,4/12/2022,brodnight63@ycombinator.com,Refund,Regular,$5 ,"$1,088 ",1,3
1788,22/10/2020,23/10/2020,kloftie3l@archive.org,Complete,Regular,$5 ,"$1,915 ",0,1
1789,11/5/2021,15/05/2021,cmoreingv@army.mil,Complete,Regular,$5 ,"$2,090 ",0,6
1790,28/03/2021,8/4/2021,bdobney2@deviantart.com,Cancelled,Regular,$5 ,$573 ,1,5
1791,21/07/2022,30/07/2022,gbanford9@so-net.ne.jp,Complete,Regular,$5 ,"$1,980 ",0,1
1792,18/03/2023,25/03/2023,rmacdougal2j@ft.com,Complete,Regular,$5 ,$553 ,0,6
1793,5/3/2023,14/03/2023,smacdiarmid1g@pagesperso-orange.fr,Complete,Regular,$5 ,$502 ,0,2
1794,26/05/2020,6/6/2020,hdalglish23@cnet.com,Cancelled,Regular,$5 ,"$1,010 ",1,1
1795,22/07/2022,3/8/2022,dlorenc14@bigcartel.com,Refund,Regular,$5 ,"$1,453 ",1,5
